url,title,property type,property size(Sq Ft),parking spots,lift,floor available,price(BDT),service charge(BDT),year built,building registration type,preferred tennant,interior,garage size(Sq Ft),front road size(Ft),common area(Sq Ft),bedrooms,bathrooms,location,postal code,division,country
https://rents.com.bd/property/exclusive-fully-furnished-commercial-space-of-7500-sq-ft-here-available-for-rent-in-tejgaon/,Exclusive Fully Furnished Commercial Space Of 7500 Sq Ft Here Available For Rent In Tejgaon,Commercial Space,7500,2,1,3,1125000,75000,2021, Commercial,Corporate Office or MNC Office,Full-Furnished,240,60,550,0,0,Tejgaon,1208,Dhaka,Bangladesh
https://rents.com.bd/property/in-the-prominent-location-of-gulshan-this-beautiful-apartment-of-2900-sq-ft-is-waiting-for-rent/,"In the Prominent Location Of Gulshan, This Beautiful Apartment Of 2900 Sq. Ft. Is Waiting For Rent",Residential Apartment,2900,2,1,4,130000,10000,2009, Residential, Foreigner,Un-Furnished,240,24,180,4,4,Gulshan,1212,Dhaka,Bangladesh
https://rents.com.bd/property/well-fitted-commercial-space-of-6700-sq-ft-here-available-for-rent-in-gulshan-avenue/,Well Fitted Commercial Space Of 6700 Sq Ft Here Available For Rent In Gulshan Avenue,Commercial Space,6700,2,2,5,871000,67000,2000, Commercial,Corporate Office or MNC Office,Un-Furnished,240,60,550,0,0,Gulshan,1212,Dhaka,Bangladesh
https://rents.com.bd/property/brand-new-4000-sq-ft-flat-is-here-available-for-rental-purpose-located-at-gulshan/,Brand New 4000 Sq Ft Flat Is Here Available For Rental Purpose Located At Gulshan,Residential Apartment,4000,1,2,1 to 7,250000,20000,2023, Residential, Foreigner,Semi-Furnished,120,24,250,4,4,Gulshan,1212,Dhaka,Bangladesh
https://rents.com.bd/property/a-nicely-constructed-fully-furnished-apartment-of-3000-sq-ft-available-now-for-rent-in-gulshan/,A Nicely Constructed Fully-Furnished Apartment Of 3000 Sq Ft Available Now For Rent In Gulshan,Residential Apartment,3000,1,2,9,210000,12500,2017, Residential, Foreigner,Full-Furnished,120,24,220,3,4,Gulshan,1212,Dhaka,Bangladesh
https://rents.com.bd/property/30000-sq-ft-independent-house-now-vacant-for-rent-in-banani/,30000 Sq. Ft Independent House Now Vacant For Rent In Banani,Office Space,30000,8,1,Singular House,1950000,At Actual,2000, Residential,Corporate Office or MNC Office,Un-Furnished,960,30,4050,0,0,Banani,1213,Dhaka,Bangladesh
https://rents.com.bd/property/brand-new-2595-sq-ft-commercial-space-now-available-for-rent-in-banani/,Brand New 2595 Sq Ft Commercial Space Now Available  For Rent In Banani,Commercial Space,2595,1,2,9,441150,38925,2022, Commercial,Corporate Office or MNC Office,Un-Furnished,120,60,220,0,0,Banani,1213,Dhaka,Bangladesh
https://rents.com.bd/property/well-built-and-properly-designed-office-space-of-2200-sq-ft-for-rent-in-banani/,Well Built And Properly Designed Office Space Of 2200 SQ FT For Rent In Banani,Office Space,2200,1,1,1,100000,12000,2000, Residential,Corporate Office or MNC Office,Un-Furnished,120,30,180,0,0,Banani,1213,Dhaka,Bangladesh
https://rents.com.bd/property/well-built-and-properly-designed-commercial-space-of-1500-sq-ft-now-vacant-for-rent-in-gulshan-avenue/,Well Built And Properly Designed Commercial Space Of 1500 SQ FT Now Vacant For Rent In Gulshan Avenue,Commercial Space,1500,1,3,10,300000,30000,2012, Commercial,Corporate Office or MNC Office,Un-Furnished,120,60,120,0,0,Gulshan Avenue,1212,Dhaka,Bangladesh
https://rents.com.bd/property/brand-new-48000-sq-ft-commercial-full-building-available-for-rent-in-gulshan/,Brand New 48000 Sq. Ft. Commercial Full Building Available For Rent In Gulshan,Commercial Space,48000,9,2,2 to 9,4560000,480000,2022, Commercial,Corporate Office or MNC Office,Un-Furnished,1080,60,5000,0,0,Gulshan Avenue,1212,Dhaka,Bangladesh
https://rents.com.bd/property/brand-new-1662-sq-ft-commercial-space-now-ready-for-rent-at-gulshan-avenue/,Brand New 1662 Sq Ft Commercial Space Now Ready For Rent At Gulshan Avenue,Commercial Space,1662,1,3,16,249300,16620,2022, Commercial,Corporate Office or MNC Office,Un-Furnished,120,50,150,0,0,Gulshan Avenue,1212,Dhaka,Bangladesh
https://rents.com.bd/property/well-fitted-flat-is-here-available-for-rental-purpose-covering-2700-sq-ft-space-in-banani/,Well Fitted Flat Is Here Available For Rental Purpose Covering 2700 Sq Ft Space In Banani,Residential Apartment,2700,1,1,4,110000,10000,2015, Residential, Foreigner,Un-Furnished,120,24,180,3,3,Banani,1213,Dhaka,Bangladesh
https://rents.com.bd/property/tastefully-designed-this-2000-sq-ft-restaurant-space-now-vacant-for-rent-in-banani/,Tastefully Designed This 2000 SQ FT Restaurant Space Now Vacant For Rent In Banani,Restaurants Space,2000,1,2,G ,500000,30000,2021, Commercial,Corporate Office or MNC Office,Un-Furnished,120,60,150,0,0,Banani,1213,Dhaka,Bangladesh
https://rents.com.bd/property/spaciously-designed-and-strongly-structured-this-2200-sq-ft-commercial-space-now-vacant-for-rent-in-banani/,Spaciously Designed And Strongly Structured This 2200 Sq. Ft Commercial Space Now Vacant For Rent In Banani,Commercial Space,2200,1,2,6,264000,38000,2006, Commercial,Corporate Office or MNC Office,Un-Furnished,120,50,180,0,0,Banani,1213,Dhaka,Bangladesh
https://rents.com.bd/property/a-nicely-constructed-brand-new-commercial-space-of-6000-sq-ft-available-now-for-rent-in-gulshan/,A Nicely Constructed Brand New Commercial Space Of 6000 Sq Ft Available Now For Rent In Gulshan,Commercial Space,6000,1,2,6,660000,60000,2022, Commercial,Corporate Office or MNC Office,Un-Furnished,120,60,450,0,0,Gulshan Avenue,1212,Dhaka,Bangladesh
https://rents.com.bd/property/a-nicely-constructed-commercial-space-of-6051-sq-ft-available-now-for-rent-in-gulshan/,A Nicely Constructed Commercial Space Of 6051 Sq Ft Available Now For Rent In Gulshan,Commercial Space,6051,5,4,9,1058925,151275,2011, Commercial,Corporate Office or MNC Office,Un-Furnished,600,60,450,0,0,Gulshan 2,1212,Dhaka,Bangladesh
https://rents.com.bd/property/well-fitted-brand-new-flat-is-here-available-for-rental-purpose-covering-2100-sq-ft-space-in-gulshan/,Well Fitted Brand New Flat Is Here Available For Rental Purpose Covering 2100 Sq Ft Space In Gulshan,Residential Apartment,2100,1,2,6,145000,10500,2022, Residential, Foreigner,Un-Furnished,120,24,180,3,3,Gulshan,1212,Dhaka,Bangladesh
https://rents.com.bd/property/tastefully-designed-this-2500-sq-ft-office-space-now-vacant-for-rent-in-gulshan/,Tastefully Designed This 2500 SQ FT Office Space Now Vacant For Rent In Gulshan,Office Space,2500,1,1,5,140000,20000,2000,,Corporate Office or MNC Office,Un-Furnished,120,30,150,0,0,Gulshan,1212,Dhaka,Bangladesh
https://rents.com.bd/property/spaciously-designed-and-strongly-structured-this-7000-sq-ft-commercial-space-is-vacant-for-rent-in-tejgaon/,Spaciously Designed And Strongly Structured This 7000 Sq. Ft Commercial Space Is Vacant For Rent In Tejgaon,Commercial Space,7000,2,2,8,700000,70000,2016, Commercial,Corporate Office or MNC Office,Un-Furnished,,60,550,0,0,Tejgaon,1208,Dhaka,Bangladesh
https://rents.com.bd/property/a-nicely-constructed-office-space-of-2800-sq-ft-available-now-for-rent-in-gulshan/,A Nicely Constructed Office Space Of 2800 Sq Ft  Available Now For Rent In Gulshan,Office Space,2800,1,1,1,140000,20000,2000,,Corporate Office or MNC Office,Un-Furnished,120,30,180,0,0,Gulshan,1212,Dhaka,Bangladesh
https://rents.com.bd/property/spaciously-designed-and-strongly-structured-this-7500-sq-ft-individual-house-now-vacant-for-rent-in-gulshan/,Spaciously Designed And Strongly Structured This 7500 Sq. Ft Individual House Now Vacant For Rent In Gulshan,Office Space,7500,4,0,G to 3 ,500000,Including with rent,1995, Residential,Corporate Office or MNC Office,Un-Furnished,480,30,450,0,0,Gulshan,1212,Dhaka,Bangladesh
https://rents.com.bd/property/a-nicely-constructed-commercial-space-of-4106-sq-ft-available-now-for-rent-in-tejgaon/,A Nicely Constructed Commercial Space Of 4106 Sq Ft Available Now For Rent In Tejgaon,Commercial Space,4106,2,2,3,410600,7500,2012, Commercial,Corporate Office or MNC Office,Un-Furnished,,60,250,0,0,Tejgaon,1208,Dhaka,Bangladesh
https://rents.com.bd/property/exclusive-brand-new-commercial-space-of-11000-sq-ft-is-available-for-rent-in-tejgaon/,"Exclusive Brand New Commercial Space Of 11,000 Sq Ft Is Available For Rent In Tejgaon",Commercial Space,11000,4,4,13,1760000,170000,2022, Commercial,Corporate Office or MNC Office,Un-Furnished,,60,950,0,0,Tejgaon,1208,Dhaka,Bangladesh
https://rents.com.bd/property/spaciously-designed-and-strongly-structured-this-2800-sq-ft-commercial-space-is-vacant-for-rent-in-tejgaon/,Spaciously Designed And Strongly Structured This 2800 Sq. Ft Commercial Space Is Vacant For Rent In Tejgaon,Commercial Space,2800,,0,4,140000,14000,2022, Commercial,Corporate Office or MNC Office,Un-Furnished,,60,180,0,0,Tejgaon,1208,Dhaka,Bangladesh
https://rents.com.bd/property/rarely-available-a-2500-sq-ft-commercial-space-to-rent-in-banani-with-satisfactory-price/,Rarely Available A 2500 Sq Ft Commercial Space To Rent In Banani With Satisfactory Price.,Commercial Space,2500,,0,G ,350000, ,2005, Residential,Corporate Office or MNC Office,Un-Furnished,,25,150,0,0,Banani,1213,Dhaka,Bangladesh
https://rents.com.bd/property/a-nice-and-comfortable-5-bedrooms-apartment-of-4000-sq-ft-is-up-for-rent-in-gulshan/,A Nice And Comfortable 5 Bedrooms Apartment Of 4000 Sq Ft  Is Up For Rent In Gulshan,Residential Apartment,4000,2,1,5,150000,15000,2010, Residential, Foreigner,Semi-Furnished,240,24,350,5,5,Gulshan,1212,Dhaka,Bangladesh
https://rents.com.bd/property/a-modern-well-planned-flat-of-2950-sq-ft-is-up-for-rent-is-situated-in-gulshan/,A Modern Well-planned Flat Of 2950 Sq Ft Is Up For Rent Is Situated In Gulshan,Residential Apartment,2950,1,2,3,150000,15000,2015, Residential, Foreigner,Un-Furnished,120,24,220,4,4,Gulshan,1212,Dhaka,Bangladesh
https://rents.com.bd/property/excellent-flat-of-2950-sq-ft-is-up-for-rent-in-the-fine-location-of-gulshan/,Excellent Flat Of 2950 Sq Ft Is Up For Rent In The Fine Location Of Gulshan,Residential Apartment,2950,1,2,1,160000,15000,2010, Residential, Foreigner,Un-Furnished,120,24,220,4,4,Gulshan,1212,Dhaka,Bangladesh
https://rents.com.bd/property/well-fitted-flat-is-here-available-for-rental-purpose-covering-2300-sq-ft-space-in-gulshan/,Well Fitted Flat Is Here Available For Rental Purpose Covering 2300 Sq Ft Space In Gulshan,Residential Apartment,2300,1,1,3,100000,7000,2008, Residential, Foreigner,Un-Furnished,120,24,150,3,3,Gulshan,1212,Dhaka,Bangladesh
https://rents.com.bd/property/a-modern-well-planned-furnished-apartment-of-2200-sq-ft-is-up-for-rent-in-gulshan/,A Modern Well-planned Furnished Apartment Of 2200 Sq Ft Is Up For Rent In Gulshan,Residential Apartment,2200,1,1,2,100000,8000,2009, Residential, Foreigner,Full-Furnished,120,24,150,3,3,Gulshan,1212,Dhaka,Bangladesh
https://rents.com.bd/property/a-dazzling-2700-sq-ft-residential-property-is-up-for-rent-located-at-gulshan/,A Dazzling 2700 Sq Ft Residential Property Is Up For Rent Located At Gulshan,Residential Apartment,2700,1,1,1,125000,10000,2010, Residential, Foreigner,Full-Furnished,120,24,150,3,3,Gulshan,1212,Dhaka,Bangladesh
https://rents.com.bd/property/spaciously-designed-and-strongly-structured-this-2300-sq-ft-commercial-space-now-vacant-for-rent-in-gulshan/,Spaciously Designed And Strongly Structured This 2300 Sq. Ft Commercial Space Now Vacant For Rent In Gulshan,Commercial Space,2300,1,1,5,230000,20000,2000, Commercial,Corporate Office or MNC Office,Un-Furnished,120,60,150,0,0,Gulshan,1212,Dhaka,Bangladesh
https://rents.com.bd/property/rarely-available-a-2700-sq-ft-house-to-rent-in-gulshan-with-satisfactory-price/,Rarely Available A 2700 Sq Ft House To Rent In Gulshan With Satisfactory Price.,Residential Apartment,2700,1,2,9,160000,At Actual,2010, Residential, Foreigner,Un-Furnished,120,24,150,4,4,Gulshan,1212,Dhaka,Bangladesh
https://rents.com.bd/property/tastefully-designed-this-3300-sq-ft-office-space-now-vacant-for-rent-in-banani/,Tastefully Designed This 3300 SQ FT Office Space Now Vacant For Rent In Banani,Office Space,3300,2,1,2,170000,15000,2002,,Corporate Office or MNC Office,Un-Furnished,240,30,250,0,0,Banani,1213,Dhaka,Bangladesh
https://rents.com.bd/property/a-nicely-constructed-office-space-of-2500-sq-ft-is-available-for-rent-in-gulshan/,A Nicely Constructed Office Space Of 2500 Sq Ft Is Available For Rent In Gulshan,Office Space,2500,1,1,1,110000,8000,2000,,Corporate Office or MNC Office,Un-Furnished,120,25,180,0,0,Gulshan,1212,Dhaka,Bangladesh
https://rents.com.bd/property/spaciously-designed-and-strongly-structured-this-3372-sq-ft-commercial-space-now-vacant-for-rent-in-gulshan/,Spaciously Designed And Strongly Structured This 3372 Sq. Ft Commercial Space Now Vacant For Rent In Gulshan,Commercial Space,3372,1,1,8,573240,50580,2022, Commercial,Corporate Office or MNC Office,Un-Furnished,120,60,280,0,0,Gulshan 2,1212,Dhaka,Bangladesh
https://rents.com.bd/property/a-modern-well-planned-flat-of-6000-sq-ft-is-up-for-rent-is-situated-in-baridhara-diplomatic-zone/,A Modern Well-planned Flat Of 6000 Sq Ft Is Up For Rent Is Situated In Baridhara Diplomatic Zone,Residential Apartment,6000,2,2,"6, 8 & 10  ",400000,At Actual,2014, Residential, Foreigner,Un-Furnished,240,24,450,4,4,Baridhara,1212,Dhaka,Bangladesh
https://rents.com.bd/property/a-nicely-constructed-commercial-space-of-1900-sq-ft-is-available-for-rent-in-banani/,A Nicely Constructed Commercial Space Of 1900 Sq Ft Is Available For Rent In Banani,Commercial Space,1900,1,4,3,237500,20900,2010, Commercial,Corporate Office or MNC Office,Un-Furnished,120,40,150,0,0,Banani,1213,Dhaka,Bangladesh
https://rents.com.bd/property/a-modern-well-planned-commercial-space-of-2965-sq-ft-is-up-for-rent-is-situated-in-gulshan-avenue/,A Modern Well-planned Commercial Space Of 2965 Sq Ft Is Up For Rent Is Situated In Gulshan Avenue,Commercial Space,2965,1,2,9,444750,29650,2022, Commercial,Corporate Office or MNC Office,Un-Furnished,120,60,250,0,0,Gulshan,1212,Dhaka,Bangladesh
https://rents.com.bd/property/a-modern-well-planned-commercial-space-of-3800-sq-ft-is-up-for-rent-is-situated-in-banani/,A Modern Well-planned Commercial Space Of 3800 Sq Ft Is Up For Rent Is Situated In Banani,Commercial Space,3800,1,4,2,475000,41800,2010, Commercial,Corporate Office or MNC Office,Un-Furnished,120,40,250,0,0,Banani,1213,Dhaka,Bangladesh
https://rents.com.bd/property/get-this-2800-sq-ft-wonderful-office-space-is-available-for-rent-in-banani/,Get This 2800 Sq Ft Wonderful Office Space Is Available For Rent In Banani,Office Space,2800,2,2,6,120000,10000,2014,,Corporate Office or MNC Office,Un-Furnished,240,40,220,0,0,Banani,1213,Dhaka,Bangladesh
https://rents.com.bd/property/a-nicely-constructed-office-space-of-3200-sq-ft-available-now-for-rent-in-banani/,A Nicely Constructed Office Space Of 3200 Sq Ft Available Now For Rent In Banani,Office Space,3200,2,1,1,250000,20000,2013,,Corporate Office or MNC Office,Semi-Furnished,240,30,220,0,0,Banani,1213,Dhaka,Bangladesh
https://rents.com.bd/property/a-modern-well-planned-office-space-of-2200-sq-ft-is-up-for-rent-is-situated-in-banani/,A Modern Well-planned Office Space Of 2200 Sq Ft Is Up For Rent Is Situated In Banani,Office Space,2200,2,2,5,110000,10000,2017,,Corporate Office or MNC Office,Un-Furnished,240,40,180,0,0,Banani,1213,Dhaka,Bangladesh
https://rents.com.bd/property/spaciously-designed-and-strongly-structured-this-26500-sq-ft-commercial-space-now-vacant-for-rent-in-tejgaon/,Spaciously Designed And Strongly Structured This 26500 Sq. Ft. Commercial Space Now Vacant For Rent In Tejgaon,Commercial Space,26500,4,4,23,4505000,450500,2022, Commercial,Corporate Office or MNC Office,Un-Furnished,480,40,1550,0,0,Tejgaon,1208,Dhaka,Bangladesh
https://rents.com.bd/property/a-modern-well-planned-flat-of-2000-sq-ft-is-up-for-rent-is-situated-in-gulshan/,A Modern Well-planned Flat Of 2000 Sq Ft Is Up For Rent Is Situated In Gulshan,Residential Apartment,2000,1,1,1,100000,10000,2000, Residential, Foreigner,Un-Furnished,120,24,180,3,3,Gulshan,1212,Dhaka,Bangladesh
https://rents.com.bd/property/2300-sq-ft-nicely-planned-office-space-is-available-for-rent-in-gulshan/,2300 Sq Ft Nicely Planned Office Space Is Available For Rent In Gulshan,Office Space,2300,1,2,3,140000,13000,2022,,Corporate Office or MNC Office,Un-Furnished,120,30,180,0,0,Gulshan,1212,Dhaka,Bangladesh
https://rents.com.bd/property/a-modern-well-planned-office-space-of-1200-sq-ft-is-up-for-rent-is-situated-in-banani/,A Modern Well-planned Office Space Of 1200 Sq Ft Is Up For Rent Is Situated In Banani,Office Space,1200,1,1,4,90000,5000,2015, Residential,Corporate Office or MNC Office,Un-Furnished,120,30,120,0,0,Banani,1213,Dhaka,Bangladesh
https://rents.com.bd/property/luxurious-residence-of-3500-sq-ft-is-available-for-rent-in-gulshan/,Luxurious Residence Of 3500 Sq Ft Is Available For Rent In Gulshan,Residential Apartment,3500,2,2,1,240000,30000,2017, Residential, Foreigner,Semi-Furnished,240,24,250,4,4,Gulshan,1212,Dhaka,Bangladesh
https://rents.com.bd/property/a-nicely-constructed-office-space-of-2800-sq-ft-available-now-for-rent-in-banani/,A Nicely Constructed Office Space Of 2800 Sq Ft Available Now For Rent In Banani,Office Space,2800,1,1,6,120000,10000,2010, Residential,Corporate Office or MNC Office,Un-Furnished,120,30,180,0,0,Banani,1213,Dhaka,Bangladesh
https://rents.com.bd/property/spaciously-designed-and-strongly-structured-this-2500-sq-ft-commercial-space-now-vacant-for-rent-in-banani/,Spaciously Designed And Strongly Structured This 2500 Sq. Ft Commercial Space Now Vacant For Rent In Banani.,Commercial Space,2500,1,2,8 & 9 ,450000,25000,2015, Commercial,Corporate Office or MNC Office,Semi-Furnished,120,50,220,0,0,Banani,1213,Dhaka,Bangladesh
https://rents.com.bd/property/a-modern-well-planned-commercial-space-of-1301-sq-ft-is-up-for-rent-is-situated-in-gulshan-avenue/,A Modern Well-planned Commercial Space Of 1301 Sq Ft Is Up For Rent Is Situated In Gulshan Avenue,Commercial Space,1301,1,2,5,195150,13010,2022, Commercial,Corporate Office or MNC Office,Un-Furnished,120,60,150,0,0,Gulshan,1212,Dhaka,Bangladesh
https://rents.com.bd/property/brand-new-2651-sq-ft-dazzling-commercial-property-is-up-for-rent-located-at-gulshan/,Brand New 2651 Sq Ft Dazzling Commercial Property Is Up For Rent Located At Gulshan,Commercial Space,2651,1,2,1,927850,39765,2022, Commercial,Corporate Office or MNC Office,Un-Furnished,120,60,220,0,0,Kemal Ataturk Avenue,1212,Dhaka,Bangladesh
https://rents.com.bd/property/brand-new-3372-sq-ft-commercial-space-is-up-for-rent-in-gulshan/,Brand New 3372 Sq Ft Commercial Space Is Up For Rent In Gulshan,Commercial Space,3372,1,2,4,573240,50580,2022, Commercial,Corporate Office or MNC Office,Un-Furnished,120,60,350,0,0,Kemal Ataturk Avenue,1212,Dhaka,Bangladesh
https://rents.com.bd/property/a-modern-well-planned-flat-of-3150-sq-ft-is-up-for-rent-is-situated-in-banani/,A Modern Well-planned Flat Of 3150 Sq Ft Is Up For Rent Is Situated In Banani,Residential Apartment,3150,2,2,5,110000,12000,2015, Residential, Foreigner,Un-Furnished,240,16,220,4,4,Banani,1213,Dhaka,Bangladesh
https://rents.com.bd/property/well-built-and-properly-designed-commercial-space-of-3000-sq-ft-now-vacant-for-rent-in-gulshan-avenue/,Well Built And Properly Designed Commercial Space Of 3000 SQ FT Now Vacant For Rent In Gulshan Avenue,Commercial Space,3000,1,3,7,600000,60000,2012, Commercial,Corporate Office or MNC Office,Un-Furnished,120,60,250,0,0,Gulshan Avenue,1212,Dhaka,Bangladesh
https://rents.com.bd/property/a-nicely-constructed-fully-furnished-apartment-of-2500-sq-ft-available-now-for-rent-in-gulshan/,A Nicely Constructed Fully Furnished Apartment Of 2500 Sq Ft Available Now For Rent In Gulshan,Residential Apartment,2500,1,1,2,110000,10000,2007, Residential, Foreigner,Full-Furnished,120,16,220,3,3,Gulshan,1212,Dhaka,Bangladesh
https://rents.com.bd/property/rarely-available-a-1700-sq-ft-commercial-space-to-rent-in-gulshan-with-satisfactory-price/,Rarely Available A 1700 Sq Ft Commercial Space To Rent In Gulshan With Satisfactory Price.,Commercial Space,1700,1,1,3,200000,At Actual,2000, Commercial,Corporate Office or MNC Office,Full-Furnished,120,60,180,0,0,Gulshan 2,1212,Dhaka,Bangladesh
https://rents.com.bd/property/spaciously-designed-and-strongly-structured-this-1710-sq-ft-commercial-space-is-vacant-for-rent-in-banani/,Spaciously Designed And Strongly Structured This 1710 Sq. Ft Commercial Space Is Vacant For Rent In Banani,Commercial Space,1710,1,3,15,153900,At Actual,2010, Commercial,Corporate Office or MNC Office,Un-Furnished,120,60,250,0,0,Banani,1213,Dhaka,Bangladesh
https://rents.com.bd/property/well-fitted-office-space-is-here-available-for-rental-purpose-covering-2800-sq-ft-in-gulshan/,Well Fitted Office Space Is Here Available For Rental Purpose Covering 2800 Sq Ft In Gulshan,Office Space,2800,1,2,3,150000,12000,2002, Residential,Corporate Office or MNC Office,Un-Furnished,120,30,220,0,0,Gulshan,1212,Dhaka,Bangladesh
https://rents.com.bd/property/spaciously-designed-and-strongly-structured-this-3460-sq-ft-commercial-space-now-vacant-for-rent-in-banani/,Spaciously Designed And Strongly Structured This 3460 Sq. Ft Commercial Space Now Vacant For Rent In Banani,Commercial Space,3460,,1,2 & 3 ,180000,At Actual,1995, Commercial,Corporate Office or MNC Office,Un-Furnished,,60,250,0,0,Banani,1213,Dhaka,Bangladesh
https://rents.com.bd/property/a-nicely-constructed-apartment-of-3000-sq-ft-now-available-for-rent-in-baridhara-diplomatic-zone/,A Nicely Constructed Apartment Of 3000 Sq Ft Now Available For Rent In Baridhara Diplomatic Zone,Residential Apartment,3000,2,1,2,250000,20000,2015, Residential, Foreigner,Semi-Furnished,240,16,250,4,4,Baridhara,1212,Dhaka,Bangladesh
https://rents.com.bd/property/a-modern-well-planned-flat-of-4200-sq-ft-is-up-for-rent-is-situated-in-baridhara-diplomatic-zone-2/,A Modern Well-planned Flat Of 4200 Sq Ft Is Up For Rent Is Situated In Baridhara Diplomatic Zone,Residential Apartment,4200,2,2,12-13 (Duplex),250000,12000,2018, Residential, Foreigner,Semi-Furnished,240,16,350,4,4,Baridhara,1212,Dhaka,Bangladesh
https://rents.com.bd/property/excellent-flat-of-4000-sq-ft-is-all-set-for-rent-in-the-fine-location-of-baridhara-diplomatic-zone/,Excellent Flat Of 4000 Sq Ft Is All Set For Rent In The Fine Location Of Baridhara Diplomatic Zone,Residential Apartment,4000,2,2,4,240000,20000,2015, Residential, Foreigner,Semi-Furnished,240,16,350,4,4,Baridhara,1212,Dhaka,Bangladesh
https://rents.com.bd/property/spaciously-designed-and-strongly-structured-this-full-building-office-space-now-vacant-for-rent-in-gulshan/,Spaciously Designed And Strongly Structured This Full Building (Office Space) Now Vacant For Rent In Gulshan,Office Space,"20,000",8,1,1 to 5 ,1800000,At Actual,2015, Residential,Corporate Office or MNC Office,Un-Furnished,120,30,250,0,0,Gulshan,1212,Dhaka,Bangladesh
https://rents.com.bd/property/well-built-and-properly-designed-this-5059-sq-ft-commercial-space-now-vacant-for-rent-in-banani/,Well Built And Properly Designed This 5059 SQ FT Commercial Space Now Vacant For Rent In Banani,Commercial Space,5059,3,3,9 & 10 ,910620,101180,2015, Commercial,Corporate Office or MNC Office,Un-Furnished,360,60,450,0,0,Banani,1213,Dhaka,Bangladesh
https://rents.com.bd/property/excellent-commercial-space-of-950-sq-ft-is-all-set-for-rent-in-the-fine-location-of-banani/,Excellent Commercial Space Of 950 Sq Ft Is All Set For Rent In The Fine Location Of Banani,Commercial Space,950,1,2,3,152000,9500,2015, Commercial,Corporate Office or MNC Office,Semi-Furnished,120,50,120,0,0,Banani,1213,Dhaka,Bangladesh
https://rents.com.bd/property/spaciously-designed-and-strongly-structured-this-9500-sq-ft-commercial-space-now-vacant-for-rent-in-gulshan/,Spaciously Designed And Strongly Structured This 9500 Sq Ft Commercial Space Now Vacant For Rent In Gulshan,Commercial Space,9500,,3,9,950000,95000,2010, Commercial,Corporate Office or MNC Office,Un-Furnished,,60,680,0,0,Gulshan 2,1212,Dhaka,Bangladesh
https://rents.com.bd/property/well-built-and-properly-designed-residential-flat-of-3500-sq-ft-for-rent-in-gulshan/,Well built and properly designed residential flat of 3500 SQ FT for rent in Gulshan,Residential Apartment,3500,3,2,5,230000,25000,2020, Residential, Foreigner,Un-Furnished,360,24,220,4,4,Gulshan,1212,Dhaka,Bangladesh
https://rents.com.bd/property/a-nicely-constructed-furnished-apartment-of-2200-sq-ft-is-available-for-rent-in-baridhara-diplomatic-zone/,A Nicely Constructed Furnished Apartment Of 2200 Sq Ft Is Available For Rent In Baridhara Diplomatic Zone,Residential Apartment,2200,1,2,6,180000,8000,2021, Residential, Foreigner,Full-Furnished,120,16,180,3,3,Baridhara,1212,Dhaka,Bangladesh
https://rents.com.bd/property/a-nicely-constructed-commercial-space-of-3400-sq-ft-is-available-for-rent-in-banani/,A Nicely Constructed Commercial Space Of 3400 Sq Ft Is Available For Rent In Banani,Commercial Space,3400,1,2,1,850000,30000,2010, Commercial,Corporate Office or MNC Office,Un-Furnished,120,50,250,0,0,Banani,1213,Dhaka,Bangladesh
https://rents.com.bd/property/well-fitted-commercial-space-is-here-available-for-rental-purpose-covering-3600-sq-ft-in-gulshan/,Well Fitted Commercial Space Is Here Available For Rental Purpose Covering 3600 Sq Ft In Gulshan,Commercial Space,3600,,2,5,500000,At Actual,2006, Commercial,Corporate Office or MNC Office,Un-Furnished,,60,250,0,0,Gulshan,1212,Dhaka,Bangladesh
https://rents.com.bd/property/a-nicely-constructed-commercial-space-of-7400-sq-ft-available-now-for-rent-in-banani/,A Nicely Constructed Commercial Space Of 7400 Sq Ft Available Now For Rent In Banani,Commercial Space,7400,2,4,7,1036000,50000,2012, Commercial,Corporate Office or MNC Office,Full-Furnished,240,60,550,0,0,Banani,1213,Dhaka,Bangladesh
https://rents.com.bd/property/a-nicely-constructed-apartment-of-4500-sq-ft-available-now-for-rent-in-gulshan/,A Nicely Constructed Apartment Of 4500 Sq Ft Available Now For Rent In Gulshan,Residential Apartment,4500,2,2,4,270000,25000,2015, Residential, Foreigner,Semi-Furnished,240,24,350,4,4,Gulshan,1212,Dhaka,Bangladesh
https://rents.com.bd/property/spaciously-designed-and-strongly-structured-this-9000-sq-ft-commercial-space-now-vacant-for-rent-in-banani/,Spaciously Designed And Strongly Structured This 9000 Sq Ft Commercial Space Now Vacant For Rent In Banani,Commercial Space,9000,2,5,17,1800000,90000,2014, Commercial,Corporate Office or MNC Office,Un-Furnished,240,60,550,0,0,Banani,1213,Dhaka,Bangladesh
https://rents.com.bd/property/spaciously-designed-and-strongly-structured-this-5500-sq-ft-commercial-space-now-vacant-for-rent-in-banani/,Spaciously Designed And Strongly Structured This 5500 Sq Ft Commercial Space Now Vacant For Rent In Banani,Commercial Space,5500,,2,1,1375000,15000,1994, Commercial,Corporate Office or MNC Office,Un-Furnished,,60,450,0,0,Banani,1213,Dhaka,Bangladesh
